Image,Class,Contrast,Correlation,Energy,Homogeneity,Gabor Mean,Fourier Mean,Entropy Channel B,Entropy Channel S,Entropy Channel V,LBP Mean,LBP Median,LBP Mode,LBP Standard Deviation,LBP IQR,LBP Skewness,LBP Kurtosis,LBP Minimum,LBP Maximum,LBP Entropy,Mean Intensity,Intensity Variation,Mean R,Mean G,Mean B,Mean Brightness,Brightness Variation,Mean Density,Density Variation,Mean Saturation,Typical Hue,Hue Variation,Area,Extent,Aspect Ratio,Major Axis Length,Minor Axis Length,Eccentricity,Convex Area,Equivalent Diameter,Solidity,Perimeter,Circularity,Thickness
Image-160_2024-03-13_1_0.png,6.Pomelo,0.025068187453508556,0.10623931775467504,0.9475122420940948,0.9874659062732457,697.20306,2.793224872461219e-07,5.854923,6.0283318,6.6469116,0.03846153846151472,0.025451559934302842,0.004074224971292718,0.033399696549571596,0.04035334642021287,1.0505001546755135,-0.17660247655495098,0.004074224971292718,0.11647962270200349,1.4844575358174863,121.7164,20.50313,147.5179,140.71501,76.91632,135.476,23.476221,0.47731927,0.08040444,0.36546642,27,6.5621624,161312.0,0.779251143670082,1.017738359201774,457.9454345703125,448.1852111816406,0.20535796616505975,164528,453.19843053602756,0.9804531751434407,1588.9890196323395,0.8028506208343139,160
Image-8_2024-03-13_1_0.png,6.Pomelo,0.029665664477334604,0.07730200804971145,0.9390634167803924,0.9851671677613326,700.32776,3.171468990512925e-07,5.6139383,5.8170443,6.5651736,0.03846153846151375,0.025682621265643635,0.00421458400256716,0.032406977874784575,0.04263250883389487,0.9137008377469642,-0.47556051324936854,0.00421458400256716,0.10616125923539597,1.5407370674616219,119.78446,19.039852,147.43393,143.07884,68.840645,135.91785,21.95033,0.469743,0.0746661,0.42349607,28,6.8885713,154994.0,0.7621468787647825,0.973741794310722,451.0511779785156,438.5587158203125,0.23372114327364057,157509,444.23472398798566,0.9840326584512631,1533.6753093004227,0.828052549484801,156
Image-84_2024-03-13_1_0.png,6.Pomelo,0.01593189419276376,0.08160953545408065,0.9669743099181412,0.9920340529036181,697.923,2.886251734830555e-07,5.6926646,5.9093437,6.5732307,0.03846153846151517,0.02438588628599022,0.003748879575568843,0.03382674870723599,0.04224757140432045,1.0158048978167111,-0.2895617137097424,0.003748879575568843,0.1144407568012098,1.4948643283001337,134.70195,20.223959,150.57797,153.43169,100.09624,146.4982,22.762125,0.528243,0.07930965,0.26087487,31,12.036185,164447.0,0.767178439303392,0.9828693790149893,461.01806640625,454.2189025878906,0.17111047022815212,166122,457.5810566588867,0.989917048915857,1558.018454194069,0.8513156636978331,162
Image-42_2024-03-13_1_0.png,6.Pomelo,0.01865880263547365,0.0823561131044985,0.9613559689735702,0.9906705986822633,697.3296,1.8483646300946963e-07,5.8184094,6.151572,6.5869327,0.03846153846151746,0.024946083917979336,0.00400207474543201,0.034009202085646416,0.03930687122926521,1.0992453864141503,-0.052838201855580635,0.00400207474543201,0.11531216728993732,1.377819508039033,125.15996,20.561682,152.9624,145.61021,76.90726,139.97638,23.633093,0.4908234,0.08063406,0.38363937,28,6.8272495,182447.0,0.7820944787379973,1.0125,491.59136962890625,473.2762145996094,0.27041757119220794,184223,481.97379100766074,0.9903595099417554,1638.5037356615067,0.853987903093099,171
Image-5_2024-03-13_1_0.png,6.Pomelo,0.0372110365398956,0.10149035763916855,0.922759709443547,0.9813944817300522,701.65686,3.335483238049657e-07,5.515966,5.843663,6.564844,0.0384615384615125,0.022970893184993676,0.0036113511178288617,0.03437312119817953,0.04501701047626295,1.0074724965298194,-0.3165234555321761,0.0036113511178288617,0.11763554379514686,1.4948643283001337,112.74714,19.737198,134.27223,134.85124,69.11793,127.18451,22.741379,0.44214565,0.077400774,0.38280272,30,8.071938,147509.0,0.7620250548882862,1.0229885057471264,433.7737121582031,433.2265319824219,0.05021246686058733,149395,433.3754630852318,0.9873757488537099,1485.876320719719,0.8395818846115725,154
Image-21_2024-03-13_1_0.png,6.Pomelo,0.03087426069248702,0.09460046873485162,0.9359788428916763,0.9845628696537566,695.26306,1.7429723666655587e-07,5.6746626,5.9888554,6.4381456,0.038461538461517134,0.025664261248364614,0.004528172214645047,0.032721059881856036,0.04117754647332359,0.9948742445688173,-0.26958607536786783,0.004528172214645047,0.11342046046572367,1.4948643283001337,118.913994,17.750006,143.11325,140.16994,73.458755,133.44492,20.275042,0.46632934,0.06960787,0.38217413,30,6.377889,179724.0,0.7849512146120317,0.9979123173277662,481.41290283203125,476.9421081542969,0.13596835570732735,182131,478.36356878213707,0.9867842377190045,1623.1900289058685,0.8571902201509112,171
Image-232_2024-03-13_1_0.png,6.Pomelo,0.016830043714399258,0.08755794675185477,0.965008170928869,0.9915849781428003,702.4071,3.545045373585812e-07,5.6875467,5.7247634,6.440014,0.038461538461513095,0.02601137008163111,0.003838391832532786,0.03190500827213649,0.04296756492946924,0.9884011355921474,-0.16411235902959698,0.003838391832532786,0.11733475789104947,1.5149892569064627,130.66376,20.329632,148.68564,149.34976,93.95585,142.83629,23.006712,0.5124069,0.07972405,0.27903417,31,9.110597,150986.5,0.7711103961103961,0.9932432432432432,440.7030334472656,436.3244323730469,0.14061389778759806,152706,438.45408256869456,0.9887398006627114,1487.8346885442734,0.8571140653385032,154
Image-170_2024-03-13_1_0.png,6.Pomelo,0.019121038491714412,0.07303055126310427,0.9606171014122049,0.9904394807541428,695.7152,2.4705387574690127e-07,5.8459835,5.8918324,6.671489,0.0384615384615157,0.024815599730044626,0.004652924949383367,0.032225470880554295,0.04182600665377631,0.9752596961467844,-0.30051342227238864,0.004652924949383367,0.11188330985158479,1.5045824644238148,129.12622,21.258419,151.94508,152.2866,83.14696,144.30257,24.170189,0.50637734,0.08336636,0.35447153,30,7.10557,168250.0,0.768268348257298,0.9788583509513742,466.4599914550781,458.55548095703125,0.18331482512206376,170241,462.8418233065062,0.988304814938822,1576.1605894565582,0.8510675045972164,164
Image-113_2024-03-13_1_0.png,6.Pomelo,0.013531554108650593,0.08298287787848155,0.9718954984033,0.9932342229456746,700.4496,2.6235730103969125e-07,5.6205,5.8242865,6.4491143,0.03846153846151603,0.02564050225406309,0.0043681874646407945,0.0327169304940238,0.04091312030884023,1.005704465006827,-0.24909047549682128,0.0043681874646407945,0.11292551919604768,1.5149892569064627,137.00438,19.128212,153.65823,155.44797,101.90697,148.80916,21.840902,0.5372721,0.075012594,0.25562954,31,11.223875,170784.5,0.7764873036440928,0.9830866807610994,470.51318359375,462.1518859863281,0.18768428060979808,172473,466.31489256490875,0.9902100618647557,1590.4032295942307,0.8484843155544205,166
Image-41_2024-03-13_1_0.png,6.Pomelo,0.0201884411048167,0.08882291834382486,0.958062716020623,0.9899057794475916,694.09015,2.5589467639411746e-07,5.877873,6.033972,6.70317,0.03846153846151598,0.024770245305506648,0.004057245749828089,0.033774085716153895,0.04109276711173147,1.0339209550674417,-0.23129548948966683,0.004057245749828089,0.11539181067738735,1.377819508039033,123.524826,21.96815,146.49472,145.59673,78.48302,138.21425,24.983362,0.48441103,0.08614962,0.3623867,28,8.652173,170331.5,0.7745439084724799,0.9705882352941176,479.72930908203125,452.0570373535156,0.33472205214943107,174275,465.6960398307649,0.9773719695882943,1652.3199694156647,0.7840008467401487,162
Image-22_2024-03-13_1_0.png,6.Pomelo,0.01952524816573155,0.07876989266368667,0.9596612311583388,0.9902373759171341,698.5705,2.1575094236523689e-07,5.8053775,6.054085,6.5981812,0.03846153846151642,0.024556999747825367,0.004493042660979017,0.03328911910980775,0.04325269926412486,0.9680201232039463,-0.4050686463314377,0.004493042660979017,0.11240056850737432,1.4083512291280094,124.70392,20.358421,150.12468,147.77338,76.213715,140.3186,23.214592,0.489035,0.07983695,0.38877857,28,7.7759223,173788.5,0.7462288901579722,0.9204771371769384,479.8033752441406,460.87841796875,0.2780836942750618,177518,470.3981192779227,0.9789908628984103,1642.344355225563,0.8096595718238865,167
Image-231_2024-03-13_1_0.png,6.Pomelo,0.01650226556527252,0.0688385651354975,0.9660478297854959,0.9917488672173638,702.7198,3.2112465160999447e-07,5.678269,5.5640597,6.4465523,0.03846153846151465,0.025583252347540046,0.0038377973519174518,0.03251380052071636,0.04267228305609828,0.9643813028487215,-0.2889402894020159,0.0038377973519174518,0.11134564317143729,1.5045824644238148,131.36438,19.990612,146.70212,151.01688,96.37418,143.49751,22.251072,0.5151545,0.07839456,0.2664738,31,9.627033,160894.0,0.7857917305644823,1.0066518847006651,456.3582458496094,449.15496826171875,0.17697281933974235,162338,452.61087405255665,0.9911049785016447,1526.5626100301743,0.8676018528007596,160
Image-6_2024-03-13_1_0.png,6.Pomelo,0.03272758141083824,0.10155394420949877,0.9319166668686079,0.9836362092945808,698.3975,2.9199131639218686e-07,5.4368396,5.719039,6.299023,0.038461538461513456,0.02453527006025752,0.004044239559422334,0.033015446926555427,0.04435009330356872,0.9400954182566691,-0.4391600868542489,0.004044239559422334,0.11138563969849519,1.5045824644238148,120.454735,15.960965,147.43802,145.08195,68.844246,137.09532,18.336369,0.47237155,0.06259202,0.42765617,28,4.77239,153149.0,0.782154603583175,0.9932432432432432,449.4716796875,434.1642150878906,0.2587533455061887,154840,441.58279295806517,0.9890790493412555,1502.6214864253998,0.8523634922844956,155
Image-87_2024-03-13_1_0.png,6.Pomelo,0.018865634608123415,0.06703903653051838,0.9612690708997366,0.9905671826959384,681.62305,1.3871184845117243e-06,6.494342,6.673128,7.222248,0.03846153846148692,0.01796459346812747,0.0038328039775340963,0.044477627077419445,0.028317184631222188,1.8174664110012653,2.407872232466109,0.0038328039775340963,0.18070464626947466,1.429164814093305,122.5286,31.24229,138.00757,137.28574,92.292496,132.37234,34.466698,0.4805043,0.122518785,0.2489333,26,15.787906,74160.5,0.8056020248544364,0.9517684887459807,313.21771240234375,305.3559875488281,0.22264263448861213,75556,307.2850163241482,0.9815302557043782,1044.6488358974457,0.8539685248024603,111
Image-221_2024-03-13_1_1.png,6.Pomelo,0.013924827442222405,0.0964454248435238,0.9708579098860337,0.9930375862788887,697.8365,2.946079586446288e-07,5.4927416,5.411991,6.263207,0.038461538461514226,0.024768006652665313,0.0040319278284893295,0.03342267367699478,0.043862964852901504,0.9865262771300469,-0.3494755490122614,0.0040319278284893295,0.11382636250803939,1.4948643283001337,135.95084,16.749891,154.20886,155.31744,98.32622,148.48897,19.090296,0.5331406,0.06568585,0.27462485,31,6.0202446,158060.5,0.7875343168761803,0.9955456570155902,454.4521789550781,443.403564453125,0.21916389133852482,160166,448.60771177122245,0.9868542637014098,1561.2905325889587,0.8148276598742799,159
Image-173_2024-03-13_1_0.png,6.Pomelo,0.028515182949830253,0.09715156262674497,0.9407143619314338,0.9857424085250848,697.0623,2.7855026774583e-07,5.525215,5.436744,6.3024096,0.038461538461515885,0.026289370945474337,0.004226964511107977,0.03186938357835764,0.042341562215609044,0.9722440018441937,-0.21849352924912901,0.004226964511107977,0.11645874306506798,1.5149892569064627,126.04237,16.786507,143.89844,143.96759,90.2611,137.82437,19.219452,0.49428388,0.06582945,0.2815826,31,7.1566005,169652.0,0.7846122539588575,0.9957081545064378,470.86517333984375,459.3437194824219,0.21986055306011612,171283,464.76621568634897,0.9904777473537946,1574.420476436615,0.86005730513996,164
Image-110_2024-03-13_1_0.png,6.Pomelo,0.017601716009589465,0.11148853436898601,0.9628977625288764,0.9911991419952053,700.93915,2.548555355524386e-07,5.2989388,5.6206694,6.1908216,0.038461538461516495,0.025300619805189627,0.004769929450741327,0.033511610973666554,0.038700694067556655,1.1328800439027384,0.12503428109925885,0.004769929450741327,0.1229784924737237,1.4528385128810961,132.67357,16.331402,148.77689,150.53502,98.708786,144.10114,18.47544,0.52028847,0.06404472,0.25593024,31,10.057139,174361.0,0.777696006280051,1.0021141649048626,472.3183898925781,469.88665771484375,0.10134346026597038,176310,471.17228299165447,0.9889456071691907,1616.3027248382568,0.8387138311409057,168
Image-32_2024-03-13_1_0.png,6.Pomelo,0.021679118789469987,0.08662402204814397,0.9550557584585507,0.9891604406052651,701.3592,1.7027772878225838e-07,5.721669,6.1228623,6.5438356,0.038461538461517765,0.025055157940039253,0.004202765968894041,0.032612262618886265,0.04244067158153019,0.9769559493973632,-0.31365284593499565,0.004202765968894041,0.11392132594300494,1.5149892569064627,118.92355,20.117517,143.12172,139.19035,74.4586,132.98642,23.257845,0.46636695,0.07889222,0.3726697,28,8.609591,185114.0,0.7854130425558997,1.0187110187110187,490.6750793457031,481.22845458984375,0.19527916592797348,187415,485.48374337778284,0.9877224341701571,1654.503735780716,0.8497939308715575,173
Image-221_2024-03-13_1_0.png,6.Pomelo,0.01983993865912685,0.08306999422801739,0.9589163310183425,0.9900800306704367,701.77484,2.475747333450718e-07,5.761977,5.4709816,6.482199,0.03846153846151552,0.02569135765637917,0.004188419199902038,0.03244140741177024,0.04165896005486611,0.9798803563744275,-0.2983761060042611,0.004188419199902038,0.11414933922012223,1.5149892569064627,130.81483,19.32379,149.11209,149.55069,93.781715,143.06187,21.899088,0.51299936,0.07577959,0.28087553,31,6.956408,166939.0,0.7753965489212475,0.9956989247311828,466.10882568359375,455.8296203613281,0.20885429327762922,168679,461.03507063838794,0.9896845487582924,1557.817444562912,0.8644393857914406,163
Image-51_2024-03-13_1_0.png,6.Pomelo,0.017821242967966954,0.08255485283919378,0.9630715014818495,0.9910893785160165,696.87634,2.0407045375231103e-07,5.67036,5.912831,6.609725,0.038461538461516266,0.02704706622274259,0.004794903899967806,0.03213418575554303,0.04059079447689353,1.0232503833504099,-0.13776470691742526,0.004794903899967806,0.11669907506239335,1.4844575358174863,127.625755,20.744041,155.31653,148.76317,78.79756,142.74655,24.081175,0.50049317,0.081349194,0.3802807,26,8.727175,172609.0,0.7764268235632804,0.9978813559322034,470.50469970703125,468.1363525390625,0.10020940620190275,175418,468.7991089765335,0.9839868200526742,1623.3321620225906,0.8231112059296222,166
Image-100_2024-03-13_1_0.png,6.Pomelo,0.012151474126732696,0.07890241710780177,0.9748038021791489,0.9939242629366336,698.27985,2.0805215100816331e-07,5.987592,5.939988,6.6591825,0.03846153846151746,0.0258178284416351,0.0045641160027927565,0.03279796934898952,0.04142235543324083,1.0131018043364417,-0.2507019970789881,0.0045641160027927565,0.11044505590490127,1.4083512291280094,141.1415,22.770893,157.54376,159.5944,106.28634,152.90413,25.477983,0.5534961,0.08929762,0.24775861,31,11.052333,182453.0,0.7804741371935048,1.0020703933747412,482.56524658203125,482.2025146484375,0.03876575486192681,184634,481.98171610089594,0.9881874410996891,1660.788006067276,0.8312515596271689,171
Image-163_2024-03-13_1_0.png,6.Pomelo,0.02413261854544834,0.09087512542849799,0.9499048806685991,0.9879336907272758,701.0097,1.7348315593608237e-07,5.793216,5.6992397,6.508483,0.03846153846151668,0.025811785758765807,0.004609651954285952,0.03261570124598663,0.04350146670741537,1.0161314117177904,-0.12979000435602694,0.004609651954285952,0.12019639155985175,1.4327135842747671,126.036766,19.81,147.52249,142.68439,87.90348,137.88596,22.221992,0.49426183,0.07768628,0.3012606,28,6.1163425,175899.5,0.7682542802236199,1.0062893081761006,476.25823974609375,469.8420715332031,0.1635927153077743,177567,473.24644668411696,0.9906091785072677,1604.2022197246552,0.8589269768592405,166
Image-153_2024-03-13_1_0.png,6.Pomelo,0.005709668158764925,0.05832526935550452,0.9882596196586059,0.9971451659206174,701.50964,1.7815808097804123e-07,5.791904,5.710821,6.4523525,0.03846153846151809,0.024201791038439963,0.004024805511863101,0.03359784888076301,0.04366252005780698,0.9695540855462393,-0.4133613353022194,0.004024805511863101,0.11197432597741239,1.4083512291280094,153.49083,21.41221,170.52014,175.79884,114.15348,167.19295,24.133505,0.60192484,0.08396946,0.25883877,30,10.994785,188109.5,0.7678283514770051,1.0245398773006136,494.8123474121094,483.9959411621094,0.2079456242369035,190253,489.3960095263948,0.9887334233888558,1682.6286274194717,0.834918426673673,173
Image-130_2024-03-13_1_0.png,6.Pomelo,0.019330584668078143,0.07569220297809245,0.9601295109196201,0.9903347076659609,703.23065,2.7096712594316457e-07,5.7155743,5.4551544,6.444361,0.03846153846151599,0.026429401833217604,0.004188744720251331,0.03247142276335353,0.04347064081365433,0.96966952299918,-0.2914697720219568,0.004188744720251331,0.11539787232792824,1.5149892569064627,131.78534,19.62935,147.6967,150.06117,97.59813,143.37341,21.764736,0.5168053,0.07697786,0.25928304,31,8.765064,170498.5,0.7670369170693083,1.0236051502145922,471.61883544921875,460.21856689453125,0.21854278269200592,172135,465.9242776654036,0.990492927063061,1581.8590745925903,0.8562386862208471,164
Image-198_2024-03-13_1_0.png,6.Pomelo,0.02000338934114974,0.10288185854373977,0.9580993639248953,0.989998305329425,700.34247,2.3225281131782456e-07,5.8401065,5.5255866,6.59429,0.03846153846151443,0.026554286750028716,0.004150181570441113,0.032000116887660225,0.0421705949635033,0.960121848989139,-0.26115479738037317,0.004150181570441113,0.11630508834754251,1.5149892569064627,124.42876,21.822672,140.0067,145.07089,88.20869,137.07442,24.231028,0.48795593,0.08557911,0.28841534,32,6.251229,159325.5,0.7798604992657856,1.008888888888889,451.4782409667969,449.7315368652344,0.08787913899935695,161123,450.39929738477855,0.9888439266895478,1542.1778347492218,0.8418335703204097,161
Image-195_2024-03-13_1_0.png,6.Pomelo,0.022535493402108323,0.061714129718111715,0.953954630055972,0.9887322532989459,680.55707,1.1323850072265162e-06,6.206731,6.2811284,7.174693,0.03846153846149058,0.019586974381930952,0.00374685687255241,0.03828422523035562,0.036033933328309266,1.3599556535619381,0.6381043364528636,0.00374685687255241,0.1412975825924997,1.2319740102308727,115.355804,28.966373,134.95567,130.89062,80.221115,126.32976,32.42844,0.45237574,0.11359362,0.2971426,26,8.935172,79858.5,0.7532399547255235,1.103225806451613,336.5277099609375,303.0950012207031,0.43453712855193616,81514,318.87144773910535,0.979690605294796,1109.3006391525269,0.8155159999565517,111
Image-61_2024-03-13_1_0.png,6.Pomelo,0.02014356463190696,0.07751744748560443,0.9584259445985849,0.9899282176840464,678.31335,9.036677299337989e-07,6.1731424,6.554125,7.277739,0.03846153846149589,0.01772037012438823,0.0035750653030464704,0.041962963418850606,0.035437973170368536,1.6070010789805442,1.6211649960645724,0.0035750653030464704,0.16533846903067545,1.2319740102308727,114.482475,29.377474,141.96292,136.81674,64.667786,130.13048,33.580414,0.44895092,0.11520578,0.43321362,26,10.146477,89845.0,0.7513882848827484,1.0718562874251496,356.640869140625,324.21356201171875,0.4166308906307396,91443,338.22212656290054,0.9825246328313813,1167.2001323699951,0.8287301148617213,117
Image-211_2024-03-13_1_0.png,6.Pomelo,0.01944247010034643,0.07788414513884771,0.9598509111878812,0.9902787649498268,695.1895,2.1736696298914725e-07,5.757677,5.9574356,6.589152,0.03846153846151702,0.027519330148326474,0.004459731412673185,0.03164446467697042,0.041766778345750835,1.0132457770850236,-0.041673637479074266,0.004459731412673185,0.11836127169234634,1.5149892569064627,124.4247,20.538162,152.82101,147.99356,72.45955,140.82608,23.516779,0.48794004,0.08054181,0.41562033,28,5.933074,178676.5,0.7678537662873448,0.9574036511156186,490.0419006347656,464.6298828125,0.31784355044296514,180888,476.9674889495848,0.9877742028216355,1639.231656074524,0.835596545775894,167
Image-185_2024-03-13_1_0.png,6.Pomelo,0.027594452415112387,0.07961191855870411,0.9431856803348183,0.9862027737924438,682.4312,5.850213918983931e-07,5.7763968,5.933695,6.785676,0.03846153846150187,0.022539794297001474,0.004633549946238801,0.03552996606366122,0.03617879603813765,1.2456534078952768,0.27044898532994344,0.004633549946238801,0.12860717581788472,1.4105135571148382,105.9193,22.00557,123.215294,121.887245,72.655365,116.67189,24.872198,0.41536984,0.08629636,0.309375,29,8.495703,104558.0,0.7810121381886088,0.952,373.6936950683594,357.2580261230469,0.2933068923429714,106306,364.8662499031928,0.9835569017741238,1251.2001328468323,0.8392929358691859,131
Image-188_2024-03-13_1_0.png,6.Pomelo,0.01594756364284588,0.08760120915300172,0.9668280517031307,0.9920262181785771,701.13947,3.192931701629262e-07,5.7265043,5.6674857,6.552591,0.03846153846151221,0.023593020398116112,0.003945823434638633,0.033721226553414904,0.04412939297121588,0.964622148875811,-0.4476652687038736,0.003945823434638633,0.11020316212001979,1.461670243017236,135.08833,19.926441,154.37302,152.99017,97.90184,147.12357,22.367739,0.5297583,0.07814291,0.27443743,31,8.998797,145842.0,0.7725091371365008,0.9977011494252873,435.8229064941406,428.3359680175781,0.18456055039330269,148431,430.9197160530783,0.9825575519938557,1494.0773311853409,0.8210059837764092,153
Image-120_2024-03-13_1_0.png,6.Pomelo,0.02412670411061964,0.06148282477194564,0.950748140851081,0.9879366479446902,681.97437,1.2273544796004246e-06,6.4253454,6.5840673,7.0878544,0.038461538461488864,0.018685924301994086,0.0033915790831086576,0.04114628589654293,0.03143336127405838,1.5281897286009745,1.2024162572914703,0.0033915790831086576,0.15695402669397518,1.5171515848932913,119.07617,27.942287,136.98666,134.31114,85.93071,129.59576,30.312538,0.4669654,0.109577596,0.27915248,23,11.684187,77084.5,0.7671015444630205,1.0063291139240507,317.2763366699219,309.19580078125,0.22425042741718776,78329,313.2842697713016,0.9841118870405597,1071.8447949886322,0.8431660611931914,111
Image-143_2024-03-13_1_0.png,6.Pomelo,0.02067859972271737,0.09069723530474166,0.9570078448175349,0.9896607001386414,697.92566,2.700174070946427e-07,5.7099047,5.5337257,6.503832,0.038461538461514753,0.026793695020973368,0.0045431849144040885,0.03215592815408056,0.04184877420306751,1.0180671313138128,-0.0771650373695767,0.0045431849144040885,0.11838787826476327,1.5149892569064627,128.8785,20.466478,145.24399,146.32301,95.06853,140.15736,22.960922,0.5054059,0.0802607,0.26107478,31,9.248711,161557.0,0.7838767588549248,0.982532751091703,458.9753723144531,448.7928466796875,0.20947194258382104,163328,453.54245791191227,0.9891567887931034,1538.07732796669,0.8581818061977134,161
Image-201_2024-03-13_1_0.png,6.Pomelo,0.020796160361377755,0.09750293846356908,0.9565936238558288,0.9896019198193111,700.07336,1.8271480099533181e-07,5.856059,5.9677243,6.574642,0.03846153846151683,0.026046119235080965,0.004420697412820911,0.032875674025568735,0.04179274465689438,1.135226598846747,0.3347625106848344,0.004420697412820911,0.1284195725533586,1.4125886556684382,119.00434,22.013088,141.61787,141.55417,73.84097,133.85391,24.859375,0.46668372,0.08632584,0.37892258,30,6.8665957,177091.5,0.7838751228321781,1.0584415584415585,488.4192199707031,463.59808349609375,0.3147317137544701,180211,474.8472394744094,0.9826897359206708,1634.1189612150192,0.8333745660179385,168
Image-12_2024-03-13_1_0.png,6.Pomelo,0.026892611261785708,0.08877941432858531,0.9443180400835729,0.9865536943691071,696.81226,3.1093351144403973e-07,5.609775,5.731018,6.522647,0.038461538461512686,0.02439302252332121,0.0035584326812866927,0.03351138142376673,0.0430781447899834,0.9723641631317838,-0.38753726139703915,0.0035584326812866927,0.11323321471883474,1.4083512291280094,121.07243,19.079462,144.7019,142.96088,75.55449,135.7971,21.87266,0.47479376,0.074821435,0.3742413,28,6.962054,148590.5,0.7925333888035501,0.9953917050691244,440.735595703125,429.9020080566406,0.22035694037686684,150083,434.9612633005038,0.9900555026218826,1468.0357007980347,0.866418413817792,154
Image-71_2024-03-13_1_0.png,6.Pomelo,0.015953333939779858,0.055997479206175635,0.9674015022514305,0.99202333303011,699.5991,2.4629440969476773e-07,5.677092,5.8952713,6.5229344,0.03846153846151668,0.024707088210463444,0.003850749480429783,0.03267494278053044,0.04235258141784463,0.9319225090273469,-0.4447084877989669,0.003850749480429783,0.11018806380912163,1.4180693652516905,133.20413,19.82676,152.65103,150.93738,96.023964,145.18962,22.570715,0.52236915,0.07775201,0.2792102,28,11.398654,175888.5,0.7446844092941336,1.0082644628099173,476.7137451171875,469.84600830078125,0.1691309799613012,178312,473.23164905165703,0.9864086544932478,1646.285480260849,0.8155245016018459,167
Image-217_2024-03-13_1_0.png,6.Pomelo,0.021173329340719665,0.10080406228957109,0.9557280242374088,0.9894133353296403,698.0224,2.899098452304465e-07,5.4206853,5.458553,6.208932,0.038461538461514566,0.02518095119752404,0.004255847907797673,0.03361326211893943,0.043933086887612105,1.021104038208432,-0.25319613569217436,0.004255847907797673,0.11762915100486619,1.4643326072111573,130.48611,15.668191,148.69203,149.56299,93.20333,142.87758,17.822815,0.51171035,0.061443895,0.28406113,31,5.653264,160294.5,0.784592003054287,0.9955849889624724,454.4452209472656,449.14190673828125,0.15232709382840653,161916,451.76686045298914,0.989985548061958,1526.5209815502167,0.864416263623935,160
Image-183_2024-03-13_1_1.png,6.Pomelo,0.012825357834569418,0.09824015144851765,0.9731165450406095,0.9935873210827152,694.8763,2.8576150011937286e-07,5.479685,5.4682164,6.1860714,0.03846153846151584,0.02612265060806255,0.00512220366493077,0.031402422170100606,0.04206999364867795,1.0262083125198411,0.022588073910119633,0.00512220366493077,0.12066876808348388,1.4948643283001337,139.59256,14.862294,158.00409,160.16508,100.6085,152.72949,16.664627,0.5474218,0.058283508,0.2783304,31,5.4540567,169357.0,0.7569738388854373,1.0,466.2694396972656,461.77618408203125,0.13849314404415486,171349,464.3619596583176,0.9883746038786336,1608.9301414489746,0.8221264871264936,164
Image-67_2024-03-13_1_0.png,6.Pomelo,0.01967826984066333,0.08389451871036849,0.9592286111882721,0.9901608650796684,701.287,3.731473925233763e-07,5.5077024,5.7994766,6.289482,0.03846153846151407,0.025903236239781142,0.004122194529528153,0.0321016179847318,0.04272654629855931,0.964053165931125,-0.2814588196763408,0.004122194529528153,0.11422918133209399,1.5149892569064627,133.5076,16.558607,151.2645,150.9042,98.35404,145.02124,18.968185,0.5235592,0.06493572,0.26342,31,10.371256,157026.5,0.7720197446373349,0.9911699779249448,448.8643493652344,445.0610656738281,0.12990171645170528,158907,447.1379534006882,0.988166034221274,1530.947387099266,0.8419034378900003,158
Image-136_2024-03-13_1_0.png,6.Pomelo,0.022046598239819103,0.08598081635580544,0.9543189591344875,0.9889767008800905,690.1283,7.97943731867992e-07,5.965492,5.902239,6.8896656,0.038461538461496074,0.022082244927176448,0.004033991336833831,0.03487761696488404,0.03828158582147022,1.1334996897473752,-0.01903841899497216,0.004033991336833831,0.12259586240328606,1.3903886285085092,112.48107,24.21045,130.38219,127.96602,79.09499,123.11717,27.158104,0.4411022,0.09494294,0.2922366,31,8.60759,90222.0,0.7477002635373676,1.0562130177514792,348.1171569824219,330.3934020996094,0.31501464519377387,91988,338.93099327900933,0.9808018437187459,1186.7981120347977,0.8049494733930577,119
Image-155_2024-03-13_1_0.png,6.Pomelo,0.01797226724293175,0.04644837910585003,0.9635030304467697,0.9910138663785341,690.9629,1.1921794184129619e-06,6.295821,6.5733356,7.0065346,0.03846153846149258,0.020550478417499164,0.003436016130182734,0.03770285407068279,0.03673137035000032,1.3080223039184318,0.5409533333341323,0.003436016130182734,0.13886038798332237,1.3676013357082593,137.27356,26.35618,153.9289,157.94746,99.94433,150.13356,29.274162,0.53832775,0.103357576,0.27402717,28,12.915533,83297.0,0.7166442976116733,1.0419161676646707,329.59527587890625,320.29443359375,0.23588481916381146,86348,325.663989961747,0.9646662343076852,1210.6559760570526,0.7141636214084801,113
Image-193_2024-03-13_1_0.png,6.Pomelo,0.015725131252596725,0.09156360650487937,0.9672120438939115,0.9921374343737016,703.046,2.567006452713466e-07,5.612304,5.4791493,6.3692627,0.03846153846151435,0.02574896095183346,0.004425749587825788,0.03217837122998369,0.04294889074163091,1.0281654493874373,-0.048921619487654944,0.004425749587825788,0.1199152462684412,1.4948643283001337,129.59401,19.383265,145.15944,149.80884,93.813736,142.03523,21.552824,0.50821185,0.076012805,0.27386722,31,8.267163,158856.5,0.7897336342666242,1.0022321428571428,452.0760192871094,448.17681884765625,0.13105649829110336,160595,449.7358977647008,0.989174631837853,1534.5209811925888,0.8477527204454677,160
